fecha,anio,mes,periodo,concepto_codigo,concepto_descripcion,concepto_nivel,subsector,valor_millones_pesos,fuente_archivo
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,1500732.8,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,pami_fdos_otros,1713.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,589281.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,1382788.4000000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-267276.59999999986,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,1651778.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,1384502.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,151046.09999999998,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1676560.0999999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1673465.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,pami_fdos_otros,300318.6000000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1973784.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,297223.90000000014,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,24781.2,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,-314676.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,688631.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,rec_afectados,0.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,368834.99999999994,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,373954.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,-322296.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,696251.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,373954.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,7620.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,718578.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,718578.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,rec_afectados,24210.799999999814,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,742789.0999999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,24210.799999999814,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,22327.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,1151491.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,2800399.6,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,tesoro_nacional,594.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,12500.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,3951891.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,1145125.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,2807360.3000000003,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,3952485.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,6960.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,tesoro_nacional,4039410.9000000004,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,tesoro_nacional,2776298.9000000004,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,tesoro_nacional,1188686.7999999998,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,tesoro_nacional,3964985.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,tesoro_nacional,-74425.20000000019,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,tesoro_nacional,1232050.6,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_adm_nacional,479123.6999999995,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_adm_nacional,9928756.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,total_adm_nacional,629.0999999999979,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_adm_nacional,1518981.9,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_adm_nacional,10407880.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_adm_nacional,411697.8999999997,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_adm_nacional,9996811.3,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_adm_nacional,10408509.2,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_adm_nacional,68054.90000000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_adm_nacional,12080293.7,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_adm_nacional,10817170.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,total_adm_nacional,1110321.099999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_adm_nacional,11927491.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,-152802.60000000114,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,2083482.4000000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_general,361179.2999999996,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_general,11429489.200000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,total_general,2342.999999999998,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_general,2108263.5999999996,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_general,11790668.5,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_general,144421.2999999998,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_general,11648590.200000001,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_general,11793011.5,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_general,219101.0,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_general,13756853.799999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_general,12490635.4,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,total_general,1410639.699999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_general,13901275.1,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_general,144421.299999999,sector_publico_base_caja_febrero_2026.xlsx
2026-02-01,2026,2,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_general,2108263.6,sector_publico_base_caja_febrero_2026.xlsx
2026-03-01,2026,3,acumulado,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,181912.8999999985,marzo_26.xlsx
2026-03-01,2026,3,acumulado,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,18994133.900000002,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,inst_seg_social,0.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,2826636.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,19176046.8,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,180364.59999999776,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,18995682.200000003,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,19176046.8,marzo_26.xlsx
2026-03-01,2026,3,acumulado,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,1548.3,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,21468658.500000004,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,21468658.500000004,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,inst_seg_social,534024.299999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,22002682.8,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,534024.299999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,2472976.3000000003,marzo_26.xlsx
2026-03-01,2026,3,acumulado,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-131547.19999999995,marzo_26.xlsx
2026-03-01,2026,3,acumulado,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,864828.8,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,org_descentralizados,96.69999999999527,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,629279.1000000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,733281.6000000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-261909.59999999998,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,995287.9,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,733378.3,marzo_26.xlsx
2026-03-01,2026,3,acumulado,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,130459.09999999999,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,1039086.9,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,1039051.6,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,org_descentralizados,323605.80000000016,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,1362657.4000000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,323570.5000000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,43799.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-763609.3999999999,marzo_26.xlsx
2026-03-01,2026,3,acumulado,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,4760594.4,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,pami_fdos_otros,1713.9,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,1548485.1,marzo_26.xlsx
2026-03-01,2026,3,acumulado,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,3996985.0000000005,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-1097715.9000000004,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,5096414.800000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,3998698.9000000004,marzo_26.xlsx
2026-03-01,2026,3,acumulado,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,335820.39999999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,5170486.600000001,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,5164076.7,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,pami_fdos_otros,383107.2999999998,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,5547184.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,376697.39999999944,marzo_26.xlsx
2026-03-01,2026,3,acumulado,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,74071.8,marzo_26.xlsx
2026-03-01,2026,3,acumulado,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,-780033.5999999999,marzo_26.xlsx
2026-03-01,2026,3,acumulado,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,1977384.2999999998,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,rec_afectados,0.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,1139597.7000000002,marzo_26.xlsx
2026-03-01,2026,3,acumulado,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,1197350.7,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,-817888.9999999998,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,2015239.6999999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,1197350.7,marzo_26.xlsx
2026-03-01,2026,3,acumulado,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,37855.4,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,2072172.3999999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,2072172.3999999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,rec_afectados,264776.0000000007,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,2336948.4000000004,marzo_26.xlsx
2026-03-01,2026,3,acumulado,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,264776.0000000007,marzo_26.xlsx
2026-03-01,2026,3,acumulado,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,56932.7,marzo_26.xlsx
2026-03-01,2026,3,acumulado,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,2721354.5999999978,marzo_26.xlsx
2026-03-01,2026,3,acumulado,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,9260917.6,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL (4),principal,tesoro_nacional,1063889.1,marzo_26.xlsx
2026-03-01,2026,3,acumulado,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,56250.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,11982272.199999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,3731519.299999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,9314642.0,marzo_26.xlsx
2026-03-01,2026,3,acumulado,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,13046161.299999997,marzo_26.xlsx
2026-03-01,2026,3,acumulado,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,53724.4,marzo_26.xlsx
